0.000000 -71.755258 -30.243840 0.045197 0.007880 
0.000100 -71.755354 -30.243966 0.045197 0.007881 
0.000900 -71.756120 -30.244974 0.045200 0.007881 
0.007300 -71.762242 -30.253029 0.045228 0.007888 
0.058500 -71.810736 -30.316967 0.045445 0.007938 
0.394416 -72.108389 -30.714469 0.046871 0.008265 
0.730332 -72.372987 -31.075113 0.048294 0.008585 
1.066248 -72.607843 -31.400719 0.049712 0.008897 
1.402164 -72.815986 -31.693130 0.051127 0.009199 
1.738079 -73.000180 -31.954202 0.052538 0.009491 
2.068154 -73.160270 -32.182010 0.053920 0.009767 
2.398229 -73.301812 -32.383116 0.055298 0.010032 
2.728304 -73.426752 -32.559266 0.056671 0.010284 
3.058379 -73.536846 -32.712190 0.058039 0.010523 
3.388454 -73.633674 -32.843588 0.059403 0.010749 
3.718529 -73.718655 -32.955130 0.060761 0.010962 
4.048604 -73.793063 -33.048448 0.062114 0.011161 
4.449836 -73.870909 -33.139627 0.063752 0.011383 
4.833501 -73.933974 -33.206352 0.065310 0.011577 
5.217166 -73.987329 -33.255408 0.066861 0.011752 
5.600831 -74.032185 -33.288983 0.068405 0.011909 
5.984496 -74.069603 -33.309141 0.069941 0.012047 
6.368160 -74.100507 -33.317822 0.071470 0.012169 
6.751825 -74.125707 -33.316828 0.072990 0.012275 
7.135490 -74.145907 -33.307825 0.074503 0.012365 
7.519155 -74.161723 -33.292337 0.076008 0.012441 
7.902820 -74.173690 -33.271745 0.077505 0.012504 
8.286485 -74.182275 -33.247291 0.078994 0.012554 
8.670150 -74.187885 -33.220076 0.080475 0.012594 
9.053815 -74.190875 -33.191065 0.081948 0.012623 
9.437479 -74.191554 -33.161095 0.083414 0.012644 
9.912151 -74.189594 -33.123743 0.085215 0.012659 
10.368040 -74.185176 -33.088535 0.086934 0.012664 
10.823928 -74.178608 -33.054759 0.088641 0.012662 
11.279816 -74.170170 -33.022989 0.090337 0.012655 
11.735704 -74.160102 -32.993636 0.092022 0.012642 
12.191592 -74.148609 -32.966963 0.093696 0.012627 
12.773504 -74.132140 -32.937025 0.095815 0.012604 
13.355871 -74.113919 -32.911720 0.097918 0.012579 
13.938239 -74.094207 -32.890926 0.100002 0.012555 
14.520606 -74.073210 -32.874350 0.102068 0.012531 
15.353106 -74.041289 -32.857182 0.104990 0.012499 
16.387722 -73.999008 -32.844717 0.108568 0.012467 
17.375545 -73.956402 -32.839726 0.111932 0.012443 
18.255425 -73.916894 -32.839218 0.114884 0.012428 
19.135305 -73.876100 -32.841096 0.117795 0.012417 
19.985615 -73.835573 -32.844221 0.120570 0.012411 
20.835926 -73.794042 -32.847924 0.123307 0.012408 
21.686236 -73.751561 -32.851703 0.126006 0.012406 
22.536547 -73.708167 -32.855227 0.128668 0.012407 
23.386858 -73.663876 -32.858299 0.131292 0.012408 
24.558491 -73.601388 -32.861637 0.134848 0.012411 
25.813252 -73.532562 -32.864064 0.138578 0.012414 
27.355064 -73.445188 -32.865679 0.143052 0.012417 
29.097766 -73.342452 -32.866248 0.147966 0.012419 
30.840468 -73.235081 -32.866097 0.152728 0.012421 
32.549553 -73.124741 -32.865696 0.157253 0.012421 
34.308835 -73.005242 -32.865286 0.161759 0.012421 
36.102779 -72.876270 -32.864985 0.166197 0.012421 
37.832319 -72.743997 -32.864821 0.170326 0.012421 
39.438649 -72.612950 -32.864756 0.174028 0.012420 
40.918065 -72.484032 -32.864744 0.177324 0.012420 
42.280681 -72.357074 -32.864754 0.180262 0.012420 
43.537307 -72.231773 -32.864772 0.182887 0.012420 
44.697750 -72.107830 -32.864790 0.185237 0.012420 
45.770785 -71.984964 -32.864805 0.187347 0.012420 
46.764251 -71.862913 -32.864817 0.189245 0.012420 
47.685161 -71.741428 -32.864826 0.190954 0.012420 
48.539796 -71.620279 -32.864833 0.192497 0.012420 
49.333794 -71.499251 -32.864839 0.193891 0.012420 
50.072228 -71.378137 -32.864843 0.195152 0.012420 
50.759670 -71.256746 -32.864847 0.196294 0.012420 
51.400255 -71.134895 -32.864850 0.197330 0.012420 
51.997724 -71.012409 -32.864852 0.198269 0.012420 
52.555470 -70.889124 -32.864855 0.199123 0.012420 
53.076575 -70.764882 -32.864857 0.199898 0.012420 
53.563848 -70.639529 -32.864860 0.200602 0.012420 
54.019844 -70.512923 -32.864863 0.201242 0.012420 
54.446899 -70.384922 -32.864866 0.201824 0.012420 
54.847147 -70.255392 -32.864868 0.202353 0.012420 
55.222542 -70.124202 -32.864872 0.202834 0.012420 
55.574875 -69.991227 -32.864875 0.203271 0.012420 
55.905790 -69.856344 -32.864878 0.203667 0.012420 
56.216795 -69.719433 -32.864882 0.204027 0.012420 
56.509281 -69.580378 -32.864886 0.204353 0.012420 
56.784526 -69.439066 -32.864891 0.204648 0.012420 
57.043711 -69.295383 -32.864895 0.204914 0.012420 
57.287923 -69.149220 -32.864900 0.205155 0.012420 
57.518169 -69.000469 -32.864905 0.205371 0.012420 
57.735377 -68.849019 -32.864910 0.205565 0.012420 
57.940410 -68.694765 -32.864916 0.205739 0.012420 
58.134063 -68.537598 -32.864922 0.205893 0.012420 
58.317077 -68.377409 -32.864929 0.206031 0.012420 
58.490139 -68.214089 -32.864936 0.206152 0.012420 
58.653885 -68.047527 -32.864943 0.206258 0.012420 
58.808909 -67.877611 -32.864951 0.206350 0.012420 
58.955762 -67.704224 -32.864959 0.206429 0.012420 
59.102615 -67.517125 -32.864968 0.206500 0.012420 
59.234439 -67.335939 -32.864978 0.206555 0.012420 
59.359352 -67.151175 -32.864988 0.206600 0.012420 
59.484266 -66.952024 -32.865000 0.206637 0.012420 
59.596854 -66.758602 -32.865011 0.206663 0.012420 
59.703733 -66.561211 -32.865024 0.206680 0.012420 
59.810612 -66.348700 -32.865038 0.206690 0.012420 
59.907343 -66.141696 -32.865053 0.206691 0.012420 
59.999374 -65.930198 -32.865069 0.206685 0.012420 
60.091405 -65.702764 -32.865087 0.206672 0.012420 
60.175075 -65.480481 -32.865106 0.206653 0.012420 
60.254878 -65.253040 -32.865126 0.206628 0.012420 
60.334681 -65.008738 -32.865150 0.206596 0.012420 
60.407606 -64.769007 -32.865174 0.206560 0.012420 
60.477360 -64.523246 -32.865201 0.206518 0.012420 
60.547114 -64.259538 -32.865232 0.206469 0.012420 
60.611242 -63.999459 -32.865265 0.206416 0.012420 
60.672793 -63.732140 -32.865301 0.206359 0.012420 
60.734344 -63.445559 -32.865343 0.206294 0.012420 
60.791355 -63.161038 -32.865389 0.206227 0.012421 
60.846314 -62.867500 -32.865441 0.206154 0.012421 
60.901272 -62.553025 -32.865501 0.206074 0.012421 
60.952684 -62.237888 -32.865568 0.205990 0.012421 
61.002541 -61.910894 -32.865645 0.205902 0.012421 
61.052399 -61.560683 -32.865737 0.205804 0.012421 
61.099717 -61.204659 -32.865841 0.205702 0.012421 
61.146034 -60.831626 -32.865965 0.205593 0.012421 
61.192351 -60.431933 -32.866116 0.205474 0.012421 
61.237424 -60.014911 -32.866297 0.205347 0.012421 
61.282358 -59.568990 -32.866523 0.205209 0.012421 
61.327292 -59.090127 -32.866809 0.205057 0.012421 
61.372226 -58.575322 -32.867177 0.204890 0.012421 
61.417160 -58.021414 -32.867660 0.204706 0.012421 
61.474715 -57.249575 -32.868526 0.204443 0.012421 
61.517345 -56.629002 -32.869437 0.204225 0.012421 
61.559975 -55.963819 -32.870697 0.203983 0.012421 
61.594504 -55.390652 -32.872090 0.203769 0.012421 
61.629034 -54.785502 -32.873961 0.203536 0.012421 
